id,codigo_notaria,direccion,codigo_postal,telefono,fax,email,municipio_id,codigo_ine_ccaa,codigo_ine_provincia,codigo_ine_municipio,activa,audit_creado_en,audit_creado_por
c83d3d6a-6dd4-4a7d-9cc3-7898455d5558,010590021,"Calle Manuel Iradier, número 7 Pl 4",01005,945.140.366,945.135.631,,29828358-4946-4620-8f45-441efdaacd43,16,01,01059,True,2026-01-27T12:11:36.805776,transform_notarios.py
14fc0b17-61ec-4196-93d4-34943ad97b7b,010590007,"Calle General Alava, número 13 Local",01005,945.141.999,945.142.617,,29828358-4946-4620-8f45-441efdaacd43,16,01,01059,True,2026-01-27T12:11:36.805776,transform_notarios.py
99ff29f5-a05e-4268-8f30-1bc4d6578456,010590009,"Calle General Álava, número 10 Pl 6",01005,945.233.362,945.233.682,,29828358-4946-4620-8f45-441efdaacd43,16,01,01059,True,2026-01-27T12:11:36.805776,transform_notarios.py
d7b1eddb-1a84-4bad-92c1-379b4af5efbb,010590004,"Calle General Álava, número 18 Planta 1",01005,945.140.166,945.143.407,fitorres@correonotarial.org,29828358-4946-4620-8f45-441efdaacd43,16,01,01059,True,2026-01-27T12:11:36.805776,transform_notarios.py
62492a7c-a1b6-42f0-9504-986e6ead214f,010590015,"Calle Antonio Machado, número 35 Bajo",01010,945.090.024,945.563.748,strapote@correonotarial.org,29828358-4946-4620-8f45-441efdaacd43,16,01,01059,True,2026-01-27T12:11:36.805776,transform_notarios.py
74d2f378-f802-4919-afa9-cc125cafd271,330024033,"Calle Ramón Campal, número 2 Pl 1",33686,985.481.835,985.483.707,,5dd1a397-f546-4962-90c8-dae1776d0fd2,03,33,33002,True,2026-01-27T12:11:36.805776,transform_notarios.py
1a72d712-3c39-4e6b-a474-8b4b2c090fa0,330045011,"Calle Rui Pérez, número 4 Planta 2",33401,985.525.210,985.520.550,cnoguera@notariado.org,6c4d3549-a76d-4d2c-a0b7-60fb6ecf639d,03,33,33004,True,2026-01-27T12:11:36.805776,transform_notarios.py
79574805-38b6-4fb4-803c-14809bfe697b,330045005,"Calle Rui Pérez, número 5 Planta 1",33401,985.521.222,985.567.062,,6c4d3549-a76d-4d2c-a0b7-60fb6ecf639d,03,33,33004,True,2026-01-27T12:11:36.805776,transform_notarios.py
db929a8c-5883-40cd-9707-7a20ea5c65b9,330045002,"c/ Rui Pérez, 5-1º",33401,985.521.222,985.567.062,,6c4d3549-a76d-4d2c-a0b7-60fb6ecf639d,03,33,33004,True,2026-01-27T12:11:36.805776,transform_notarios.py
3d656ea1-2f1d-47e0-b101-bdab62ee926b,330045003,"Calle La Muralla, número 24 Bajo",33401,985.521.814,985.522.938,,6c4d3549-a76d-4d2c-a0b7-60fb6ecf639d,03,33,33004,True,2026-01-27T12:11:36.805776,transform_notarios.py
57a5a599-6bd1-4342-acbf-829c58af6e52,330058025,"Avenida Río Pigüeña, número 1",33830,607.700.313,,,8403c558-4b39-49bb-be1d-7ef8414d36d6,03,33,33005,True,2026-01-27T12:11:36.805776,transform_notarios.py
7ec64c60-79df-48fe-bccf-e2097dc1785c,330122008,"Calle Bernabé Pendas, número 4 Pl 1 AB",33550,985.947.007,985.848.083,,9c377552-2b59-4fce-9e1c-b3d4776135a6,03,33,33012,True,2026-01-27T12:11:36.805776,transform_notarios.py
48ec6c32-ec63-499f-bfee-a1bcc77c7047,330117011,"Calle Alcalde Díaz Penedela, número 7 Bajo (Número 7)",33800,985.352.546,,,5f181170-7a2b-43b1-baa4-f51e1b2c5090,03,33,33011,True,2026-01-27T12:11:36.805776,transform_notarios.py
46c42f22-34c9-4056-9fd2-15f4e44a849a,330143025,"Calle Bernardo Alfageme, número 2 Pl 1 (Candás)",33430,985.885.120,985.872.290,,a49ff2eb-3165-48d7-8d72-11fafe1f5ec0,03,33,33014,True,2026-01-27T12:11:36.805776,transform_notarios.py
4f7581c9-6921-44c8-9f80-51ecb4823834,330169006,"Calle Rey Pelayo, número 17 Bajo (Piedras Blancas - Castrillón)",33450,985.530.011,985.532.141,,a12d1b82-dcfa-4cc7-aacb-ee6ecdd4b4fa,03,33,33016,True,2026-01-27T12:11:36.805776,transform_notarios.py
084c9cff-57ba-4767-9f83-189035fbdf8c,330175036,"Calle Vicente Loriente, número 6",33760,985.635.081,985.635.203,,8778d0df-48c1-438f-ac11-3d1fff61047d,03,33,33017,True,2026-01-27T12:11:36.805776,transform_notarios.py
1975734d-71ef-4247-8914-e1a7acd7b629,330194021,"Avenida Asturias, 30 1 Bj (Edif. Las Palmeras)",33320,985.856.267,985.856.267,,a65cc766-40b0-4b1e-b198-7f25380e63ab,03,33,33019,True,2026-01-27T12:11:36.805776,transform_notarios.py
d14f907a-dfbc-452f-8ca7-acb6c1abefee,330215026,"Calle Juan Antonio Bravo, número 2 Planta 1 Puerta D",33150,985.590.778,984.337.514,,5df4c49e-d842-403b-9c02-a1b1457b89ed,03,33,33021,True,2026-01-27T12:11:36.805776,transform_notarios.py
e85d0c6b-8487-4c60-acbf-ffceacd49fcf,330241017,"Plaza 6 de Agosto, número 9",33206,985.359.442,985.344.266,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
4415b18e-c0fa-4f59-af1b-3376ec3a8bcd,330241019,"Calle Santa Lucía, número 19 Planta 1",33205,985.174.125,985.344.385,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
3b479b3d-058b-46f8-acea-56c895708083,330241024,"Calle Alvarez Garaya, número 12 Pl 1",33206,985.319.225,985.170.228,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
aba886ac-449c-4377-8ec2-d5da58ae07a9,330241016,"Calle Perú, número 15 Entresuelo A-B (La Calzada)",33213,985.309.569,985.324.590,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
392a99fc-5ace-4386-9b0f-0389a7997c20,330241033,"Calle Instituto, número 17 Entresuelo",33201,984.846.984,984.846.985,montserrat@notarialacamara.es,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
5547c5ae-f9a8-41b8-8625-75bc4c249639,330241020,"Calle Santa Lucía, número 19 Pl 1",33206,985.174.125,985.344.385,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
48fb2793-d5db-45da-b260-c6d5d2d41b2d,330241013,"Plaza del Instituto, número 3 Pl 1",33201,985.345.761,985.343.200,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
b2c38fc2-b67c-43f7-83de-1d32468544b4,330241012,"Calle Begoña, número 28 Bajo",33201,985.349.803,985.340.275,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
b85d3ef0-81f6-4c6e-9699-403d6125e96a,330241034,"Calle Alvarez Garaya, número 1 Pl 2",33206,985.340.440,985.346.074,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
b2a132a7-50ac-441d-b7e7-8541853909df,330241018,"Calle Cabrales, número 35 Planta 1",33201,984.244.333,984.244.337,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
9a505f54-6d0b-4966-adc7-eecd5e07b480,330241032,"Calle Marqués de San Esteban, número 14 Planta 1",33206,985.358.640,985.349.045,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
452a3b8b-8772-4353-9870-8374dd9d5dfb,330241015,"Calle Begoña, número 42 Planta 1 Puerta A",33209,984.993.129,,,0d202fad-72fb-4b40-8432-39713f98cc0e,03,33,33024,True,2026-01-27T12:11:36.805776,transform_notarios.py
41d26acb-f5e9-4830-bfe7-c464d438156b,330267024,"Calle Tras los Horreos, número 11 Pl 1",33820,985.750.177,985.753.137,,e38c4128-d1c8-4fac-8a8d-c24ee1d6ebdb,03,33,33026,True,2026-01-27T12:11:36.805776,transform_notarios.py
5fd658d6-698c-48dd-ba2f-04a19f66e9dd,330313031,"Calle Melquiades Alvarez, número 9 (La Felguera)",33930,985.699.236,985.674.393,,522a827c-ae6c-4533-8078-0186cb2a2a1b,03,33,33031,True,2026-01-27T12:11:36.805776,transform_notarios.py
b8eac151-e8d0-494c-9d4a-34569ccb3856,330313011,"Calle Dorado, número 23 Pl 1 (Sama de Langreo)",33900,985.676.263,985.678.849,,522a827c-ae6c-4533-8078-0186cb2a2a1b,03,33,33031,True,2026-01-27T12:11:36.805776,transform_notarios.py
88e9a86b-3ec9-4da2-97cb-39ab0279cbf1,330328029,"Calle Libertad, número 85 Bajo",33980,985.600.175,985.610.998,,a099e3ce-f670-49ce-b4fc-b4a95066a9d8,03,33,33032,True,2026-01-27T12:11:36.805776,transform_notarios.py
3999a30a-e796-430e-aafe-070f735c550e,330334032,"Calle Luis Menéndez Pidal, número 6 Planta 1 (Pola de Lena)",33630,985.490.272,985.490.772,,d2e4f093-c271-4ebd-9205-a03da1920867,03,33,33033,True,2026-01-27T12:11:36.805776,transform_notarios.py
defeaa23-7991-4a5c-b860-3ee751401cfb,330352053,"Avenida Prudencio González, número 6 Pl 1 A",33424,985.770.968,985.772.103,,f4c2a3f4-487d-4063-a75a-4e0f353c5ca2,03,33,33035,True,2026-01-27T12:11:36.805776,transform_notarios.py
2cfb4ad5-762e-43d3-ada9-041a18155e67,330365042,"Avenida La Vega de Santiago, número 29 Pl 3 A (Posada de Llanes)",33594,985.408.019,985.408.019,,0b0da29b-3e91-4698-84eb-8a5a133d532d,03,33,33036,True,2026-01-27T12:11:36.805776,transform_notarios.py
4492cda1-4e5b-4fed-9ed7-202b4a0cca87,330365011,"Calle Hermanos Saro, número 11 Bajo",33500,985.402.672,985.402.672,,0b0da29b-3e91-4698-84eb-8a5a133d532d,03,33,33036,True,2026-01-27T12:11:36.805776,transform_notarios.py
49c565f8-d871-4577-81b7-042cc31f12c1,330365040,"Calle Celso Amieva, número 20 Bajo Puerta C (LLANES)",33500,984.207.803,,notaria@notariadesolas.com,0b0da29b-3e91-4698-84eb-8a5a133d532d,03,33,33036,True,2026-01-27T12:11:36.805776,transform_notarios.py
7569bc45-dce8-4341-93a7-75f25963b19c,330371011,"Calle Doce de Octubre, número 46 Bajo",33600,984.015.849,984.015.848,jlmeana@correonotarial.org,5021b786-af68-4c6e-8279-dc5545d058c6,03,33,33037,True,2026-01-27T12:11:36.805776,transform_notarios.py
307ceb5a-e61c-436c-9b92-b18b4a593351,330371044,"Calle c/Martínez de Vega, número 2 Planta 1 Puerta C",33600,985.465.203,985.456.561,,5021b786-af68-4c6e-8279-dc5545d058c6,03,33,33037,True,2026-01-27T12:11:36.805776,transform_notarios.py
ac094f83-ca21-4b8c-b328-f5890d2c4ac6,330404010,"Calle Luis Armiñan, 24 26 1 AB (Edif.Pasarela)",33520,985.717.340,985.717.414,,ec13fd8d-7163-485f-8252-92a31035ca0a,03,33,33040,True,2026-01-27T12:11:36.805776,transform_notarios.py
dd855287-5e2d-40eb-92dd-63a13beedeef,330411037,"Calle Manuel Isidro Méndez, número 1 Pl 1 E",33710,985.630.136,985.473.470,,b36e9ddb-a36c-4c72-96e1-ef06cff9ee2f,03,33,33041,True,2026-01-27T12:11:36.805776,transform_notarios.py
094572e2-b651-4af5-a25e-cc40ebbea893,330447049,"Avenida Galicia, número 10 Pl 1 Izd",33005,985.277.569,985.233.126,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
66ae8b40-dce8-4d65-ad59-93bbd58ecffd,330447013,"Calle Pelayo, número 7 Planta 1 Puerta C",33003,985.090.985,984.340.025,jesusgarcia@notariado.org,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
c4ddb065-1c39-435d-92b5-978dc131ba44,330447056,"Calle Uria, número 20 Planta 1",33003,985.225.060,,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
b87eb1ad-e2b7-44bc-a44d-b5353bb52332,330447014,"Calle Pelayo, número 7 Planta 1 Puerta C",33003,985.090.985,984.340.025,cherrero@correonotarial.org,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
5140e303-ae81-4280-8e79-21cb9af16fe2,330447012,"Calle Doctor Casal, número 4 Pl 1",33001,985.224.596,985.227.829,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
58941419-2029-44cf-8500-6ff8c54567c9,330447045,"Calle Gil de Jaz, número 2 Pl 1 (Esquina Uria)",33004,984.549.985,984.549.986,oviedonotaria@gmail.com,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
17226acf-3c93-4ff4-be90-53ca0715ee0c,330447047,"Calle Marqués de Pidal, número 9 Pl 1",33004,984.295.474,984.295.478,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
ea8d9d8e-12be-464d-a04d-1eee70a5f223,330447051,"Calle Uria, número 16 Pl 1 Izq",33003,984.280.076,984.280.157,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
171e593a-e6a1-4e6d-9677-ccbd699504af,330447052,"Plaza América, número 2 Pl 1",33005,985.251.725,985.271.659,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
73ca8a57-e7c7-4bd6-a1be-732512d963f2,330447011,"Calle Marqués de la Vega de Anzo, número 1",33007,985.208.351,985.208.975,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
cf1822a6-382c-4788-97ba-8318b64700ac,330447015,"Avenida de Galicia, número 19 Pl 1",33005,984.481.616,984.481.616,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
f7f73e4b-fff7-4dae-bd8b-db8a3d0ed2ac,330447050,"Calle Toreno, número 1 Pl 1",33004,984.081.777,984.081.778,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
e3a806d3-70fb-40df-ab12-dc803b93ddeb,330447055,"Calle Fruela, número 18 Pl 1 D",33007,985.217.938,985.224.204,,896fce94-46e9-4f04-a0dd-09007115259a,03,33,33044,True,2026-01-27T12:11:36.805776,transform_notarios.py
be9b11f2-c7f6-4b7d-87af-646951f6dbaa,330498009,"Plaza Ayuntamiento, número 2 Planta 1 Puerta A",33530,985.607.470,985.710.082,,9d65cf85-dffc-4ba2-9177-366c4f48f56c,03,33,33049,True,2026-01-27T12:11:36.805776,transform_notarios.py
453b9f72-9e3b-4a82-8c6b-c2a129f28c05,330518027,"Calle Las Huertas, número 6 Bajo",33120,985.820.234,985.822.758,,d9892fb3-e03a-4128-9a49-3ed66f5f8ecf,03,33,33051,True,2026-01-27T12:11:36.805776,transform_notarios.py
622a9414-1562-4152-9165-8658dd02aae3,330560011,"Calle López Muñiz, número 10 Pl 1",33560,985.860.215,985.861.313,jlfernandez@correonotarial.org,24bc4091-9cf6-44eb-bc2f-e072fa2d8d8e,03,33,33056,True,2026-01-27T12:11:36.805776,transform_notarios.py
3e30591a-e14a-4758-ab8e-c07ca3ba7129,330595028,"Calle San Roque, número 7 Bajo",33860,985.830.244,985.830.244,,22d97fe4-0d92-4975-a354-c28aac70bea5,03,33,33059,True,2026-01-27T12:11:36.805776,transform_notarios.py
0624ee04-229f-4fe3-81cd-cab2cfd6e9f3,330609032,"Avenida de Oviedo, número 8 Bajo",33940,985.654.441,985.660.795,,7ac4f32f-4ef4-4abc-8a7a-c1cccf21ac52,03,33,33060,True,2026-01-27T12:11:36.805776,transform_notarios.py
3e0540a8-c111-4da3-ac8c-ee363abc109e,330668056,"Calle Celleruelo, número 4 Bajo",33510,984.848.474,,,98ff81ea-38c6-4dd8-b474-07c62b3cb2aa,03,33,33066,True,2026-01-27T12:11:36.805776,transform_notarios.py
4f7a44fa-f329-44ad-b500-2c635e9e8b10,330668011,"Calle Ildefonso Sánchez del Río, número 2 Bajo",33510,984.091.167,984.091.168,,98ff81ea-38c6-4dd8-b474-07c62b3cb2aa,03,33,33066,True,2026-01-27T12:11:36.805776,transform_notarios.py
2e1d151a-75eb-4862-86f6-73d1a3e0fe98,330668055,"Pasaje del Parque, número 23 (Siero - Lugones)",33420,985.269.321,985.980.862,,98ff81ea-38c6-4dd8-b474-07c62b3cb2aa,03,33,33066,True,2026-01-27T12:11:36.805776,transform_notarios.py
04673c8f-312c-4bb6-b3fe-7c87b433b6b1,330735007,"Calle Eugenia Astur, número 25 Pl 1 C",33870,985.800.066,985.800.915,,0e3145e3-aa2c-40f2-b5cd-cb8aea2e23d0,03,33,33073,True,2026-01-27T12:11:36.805776,transform_notarios.py
556c388f-db68-4355-ad23-3b2261ff9018,330349034,"Paseo García Prieto, número 12 Planta 2 Puerta A (Luarca)",33700,985.640.368,985.641.539,,391537ca-6265-42f7-ba68-dbc57e7b2bab,03,33,33034,True,2026-01-27T12:11:36.805776,transform_notarios.py
6ce5677f-7350-4959-a7b6-c9917f99111c,330740039,"Calle Palacio, número 13 Bajo",33770,984.848.024,,contacto@notariacg.com,befcd6e8-48e4-4db3-92b5-816e09b94a85,03,33,33074,True,2026-01-27T12:11:36.805776,transform_notarios.py
f3b96a4b-471d-4a71-a16a-2c9225ac70d8,330766022,"Calle Álvarez Miranda, número 5 Bajo",33300,985.890.537,985.892.185,,7540708c-46e6-4500-9a9b-0227d66c60f7,03,33,33076,True,2026-01-27T12:11:36.805776,transform_notarios.py
eb4ef56c-7494-46d7-a2eb-61bfc7389bd7,330766023,"Plaza del Ayuntamiento, número 2 Bajo",33300,984.070.103,984.090.490,,7540708c-46e6-4500-9a9b-0227d66c60f7,03,33,33076,True,2026-01-27T12:11:36.805776,transform_notarios.py
13320d3d-e55a-4059-abb2-c608e3c06f46,060068010,"Avenida Aurelio Cabrera, número 2",06510,924.400.311,924.400.311,,124d6a6d-e9cc-4dc2-bf23-b89f66af0e32,11,06,06006,True,2026-01-27T12:11:36.805776,transform_notarios.py
80a66c30-bfa1-4280-985d-0ba052850505,060107032,"Calle Pilar, número 1 C",06171,924.483.239,924.483.239,,9e78c83e-0211-4597-b671-540e2e6d4d52,11,06,06010,True,2026-01-27T12:11:36.805776,transform_notarios.py
f66bdd62-e5ab-45cf-997e-9ab7f655f8bb,060114002,"Plaza de la Constitución, número 5 Planta 1 Puerta A",06200,924.670.409,924.677.361,,525f10bb-99d0-4384-a64d-b7e7ef699da7,11,06,06011,True,2026-01-27T12:11:36.805776,transform_notarios.py
60dee703-9cca-4d0c-979f-717e1c1967e6,060114011,"Calle San José, número 15",06200,924.670.266,924.677.559,,525f10bb-99d0-4384-a64d-b7e7ef699da7,11,06,06011,True,2026-01-27T12:11:36.805776,transform_notarios.py
fc4d39d7-e9c7-450c-8778-926f7620447e,060140025,"Avenida de Extremadura, número 5",06920,924.890.159,924.892.379,percarde@notariado.org,8f20fdc0-8297-4e48-84ae-cd350824bec4,11,06,06014,True,2026-01-27T12:11:36.805776,transform_notarios.py
d0d59f01-d78f-46dd-9c50-c909b2402ad5,060153025,"Avenida Santa Marina, número 1 Bajo Puerta 3",06005,924.090.659,924.090.660,balonso@correonotarial.org,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
9edd383f-99a6-48ab-abb8-ffdc631d8620,060153008,"Calle Bartolomé José Gallardo, número 1 Pl 1",06001,924.910.461,924.950.057,mjdcastillo@notariado.org,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
cead2882-19af-46af-835b-627e56a8bb0a,060153007,"Calle Obispo San Juan de Ribera, número 15 Pl 1 D",06002,924.223.199,924.256.406,,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
754bb5c9-b19e-4cbb-8a61-4b6e80bb1f9a,060153023,"Calle Eladio Salinero de los Santos, número 1 B Pl 1",06011,924.229.130,924.255.858,jlnogales@despacho.notariado.org,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
f36fb770-8cbd-48d8-a3d3-15fe9bac955d,060153021,"Calle Manuel Fernández Mejías, número 1",06002,924.244.482,924.238.189,asanabria@notariado.org,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
ddc50ba2-c4ee-42ef-8b45-215062c63456,060153024,"Avenida Santa Marina, número 1 Bajo Puerta 3",06005,924.090.659,924.090.660,mrsolo@notariado.org,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
48ee9d96-4b0d-4403-a6b5-77ddbaf86dfe,060153022,"Calle Eladio Salinero de los Santos, número 1 Bajo",06011,924.229.130,924.255.858,,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
a160d6d3-191d-49ec-9df9-887f5394ef7c,060153012,"Avenida Pardaleras, número 2 Pl 1",06003,924.243.954,924.239.264,,48194021-44c7-425f-b8fc-4635bf089ec4,11,06,06015,True,2026-01-27T12:11:36.805776,transform_notarios.py
514c709a-4078-4699-a449-0d22f9ce1d98,060166023,"Calle Monte, número 29 Pl 1",06160,924.736.869,924.736.409,,16c3db0b-17c4-459c-abc6-410e96586cb0,11,06,06016,True,2026-01-27T12:11:36.805776,transform_notarios.py
b0f6be37-790f-4bed-be9f-513780345427,060191026,"Calle Hernán Cortés, número 14",06930,924.894.297,924.894.297,,a864acc5-aa22-4341-b762-48de464ef9de,11,06,06019,True,2026-01-27T12:11:36.805776,transform_notarios.py
f036fccb-2700-4e3a-8488-c0f04a9b0b37,060233013,"Avenida Nuestra Señora de Belén, número 10 Bajo",06600,924.471.720,924.600.094,bchoza@notariado.org,f53a92b1-4c98-4a15-aa9b-e88d728b4a7e,11,06,06023,True,2026-01-27T12:11:36.805776,transform_notarios.py
dcfc0b38-5728-4e76-9273-1a13c9b105b2,060286035,"Calle Pocillo, número 7",06460,924.831.012,924.831.815,,846416ba-4193-4afc-8992-97702e4fd2b9,11,06,06028,True,2026-01-27T12:11:36.805776,transform_notarios.py
e283143b-408c-4c89-8acd-1cb39d881023,060362012,"Calle Santa Ana, número 57",06420,924.760.707,924.760.707,,4addded7-ad6e-4379-bae3-248a2fa4c81f,11,06,06036,True,2026-01-27T12:11:36.805776,transform_notarios.py
20ce12bc-7f9e-4071-bad6-be0bba2a2a55,060444015,"Calle Groizard, número 12 Pl 1",06400,924.811.323,,gerardoholgado@notariado.org,ae38e298-6abb-44e7-a88e-cc9549ac1685,11,06,06044,True,2026-01-27T12:11:36.805776,transform_notarios.py
5341c859-c12d-4992-87aa-62c5464a61ce,060444012,"Calle Groizard, número 10 Pl 1 A",06400,924.810.202,924.811.727,,ae38e298-6abb-44e7-a88e-cc9549ac1685,11,06,06044,True,2026-01-27T12:11:36.805776,transform_notarios.py
296c7f03-30ca-4b02-91b5-2ced2f668f7d,060508018,"Calleja Ancas, número 5",06340,924.700.155,924.720.088,,c2c2952e-b955-403c-9611-670d28d993fb,11,06,06050,True,2026-01-27T12:11:36.805776,transform_notarios.py
c7ef025f-eaaf-43f9-b9ab-71575b04e456,060520037,"Calle Isabel la Católica, número 8",06240,924.500.029,924.501.226,tmoninod@notariado.org,5595e1cd-5cf3-459f-a1ab-3e84ed925fb9,11,06,06052,True,2026-01-27T12:11:36.805776,transform_notarios.py
13764a1b-3005-45b6-a16d-5c4324827c65,060541038,"Calle Los Molinos, número 16",06360,924.530.435,924.531.326,notaria@garciamorlesin.com,5c33ce65-ce55-404f-982d-0c55bec94891,11,06,06054,True,2026-01-27T12:11:36.805776,transform_notarios.py
41542f3b-6c5c-4be4-af0d-e10b14551acf,060606017,"Calle Luis Chamizo, número 41 Pl 1",06470,924.350.432,924.351.940,vmjimenez@notariado.org,d1aa3ded-6315-4151-9507-45840eb322dd,11,06,06060,True,2026-01-27T12:11:36.805776,transform_notarios.py
d10e3cd8-1078-4600-9f81-d477d9a967e2,060634020,"Calle Concordia, número 15",06670,924.650.230,924.642.630,lpsanchez@notariado.org,526c39db-b36d-44eb-bcbd-6c83ae1b563d,11,06,06063,True,2026-01-27T12:11:36.805776,transform_notarios.py
3f946b28-73f7-4454-8260-aafb411090f9,060690003,"Calle Juan Carlos I, número 4",06228,924.533.536,924.533.536,mesaucedo@notariado.org,969c436c-aa49-4b83-9aca-a03dc150a602,11,06,06069,True,2026-01-27T12:11:36.805776,transform_notarios.py
b66e5085-a523-4555-8e1b-9e2058803173,060704022,"Carretera De Villanueva, número 40",06380,924.751.872,924.750.706,olivia@notariado.org,92313ce8-0fa9-45df-8807-2c4a41c23f3f,11,06,06070,True,2026-01-27T12:11:36.805776,transform_notarios.py
eb6cca63-8457-4116-81c4-8358c75a854c,060747024,"Avenida Jesús de Nazaret, número 36",06900,924.873.815,924.873.932,,0280f339-f3a4-4422-ad0d-f24864e39c23,11,06,06074,True,2026-01-27T12:11:36.805776,transform_notarios.py
e02bc847-4cbb-4770-9415-174cbb75313a,060858039,"Paseo Extremadura, número 156 Planta 1 Puerta Izq",06260,924.516.203,924.517.260,,0e7d106a-e5e4-4e91-813e-c7880b9f2bb8,11,06,06085,True,2026-01-27T12:11:36.805776,transform_notarios.py
daf4d434-4a6c-478f-9a7a-5b91ef150e42,060883030,"Calle Eduardo Núñez, número 2",06480,607.686.720,924.454.807,,c91de71b-94a9-42ab-8b7a-36e96d938247,11,06,06088,True,2026-01-27T12:11:36.805776,transform_notarios.py
d760533a-f0fe-4e5a-ae65-5ad0460c75b8,060883013,"Calle Eduardo Núñez, número 4",06480,924.453.000,924.453.000,,c91de71b-94a9-42ab-8b7a-36e96d938247,11,06,06088,True,2026-01-27T12:11:36.805776,transform_notarios.py
28f64884-b3a6-49ab-908c-01db45477178,060830028,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,gfernandez@notariaromeroleal24.com,b3c59b68-0d86-4f8c-a6f4-9a75806fa1a7,11,06,06083,True,2026-01-27T12:11:36.805776,transform_notarios.py
be6ec9c1-51c5-4099-af4a-1369661e08b3,060830027,"Calle Los Maestros, número 2 Pl 1 E",06800,924.388.734,924.387.584,,b3c59b68-0d86-4f8c-a6f4-9a75806fa1a7,11,06,06083,True,2026-01-27T12:11:36.805776,transform_notarios.py
19c012b8-949c-4752-bba0-18ee8ad5cf70,060830012,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,,b3c59b68-0d86-4f8c-a6f4-9a75806fa1a7,11,06,06083,True,2026-01-27T12:11:36.805776,transform_notarios.py
cea79653-6bd8-4d68-b27b-5be9dee11d3b,060830029,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,franciscoigartua@notariaromeroleal24.com,b3c59b68-0d86-4f8c-a6f4-9a75806fa1a7,11,06,06083,True,2026-01-27T12:11:36.805776,transform_notarios.py
