id,codigo_notaria,direccion,codigo_postal,telefono,fax,email,municipio_id,codigo_ine_ccaa,codigo_ine_provincia,codigo_ine_municipio,activa,audit_creado_en,audit_creado_por
7cd8f117-fc3f-4d6b-b8a6-c15d367e2368,330045002,"c/ Rui Pérez, 5-1º",33401,985.521.222,985.567.062,,7b693b13-330f-41e2-bb5a-e40d8e8bdd04,03,33,33004,True,2026-01-28T12:30:51.803194,transform_notarios.py
ca6081db-4180-41f1-a006-bf4359c7c8f8,330045003,"Calle La Muralla, número 24 Bajo",33401,985.521.814,985.522.938,,7b693b13-330f-41e2-bb5a-e40d8e8bdd04,03,33,33004,True,2026-01-28T12:30:51.803194,transform_notarios.py
9f07b378-5e35-4d28-b4ec-6f89d1330677,330058025,"Avenida Río Pigüeña, número 1",33830,607.700.313,,,bfa90c5b-8f9f-48df-ad84-ab075716a600,03,33,33005,True,2026-01-28T12:30:51.803194,transform_notarios.py
6cf5b8be-0e40-4d14-b891-c311cfdd0eab,330122008,"Calle Bernabé Pendas, número 4 Pl 1 AB",33550,985.947.007,985.848.083,,ea145b1d-1397-4d0a-a0f5-edf4f83599f1,03,33,33012,True,2026-01-28T12:30:51.803194,transform_notarios.py
21ded6c0-3ac6-4955-8845-80ce489ad973,330117011,"Calle Alcalde Díaz Penedela, número 7 Bajo (Número 7)",33800,985.352.546,,,023e7dba-745f-4041-9493-3818fdd66b4f,03,33,33011,True,2026-01-28T12:30:51.803194,transform_notarios.py
98e10d89-376f-438f-bf15-7336a19e7701,330143025,"Calle Bernardo Alfageme, número 2 Pl 1 (Candás)",33430,985.885.120,985.872.290,,3773576b-9e43-4952-984b-90605ce11166,03,33,33014,True,2026-01-28T12:30:51.803194,transform_notarios.py
4babfaa7-f5a7-48b9-bfd4-f461d44e9394,330169006,"Calle Rey Pelayo, número 17 Bajo (Piedras Blancas - Castrillón)",33450,985.530.011,985.532.141,,720b3347-a1a9-49a1-84b6-28b942bea7df,03,33,33016,True,2026-01-28T12:30:51.803194,transform_notarios.py
faefa0da-7317-4a4b-b2f3-aef96016c08a,330175036,"Calle Vicente Loriente, número 6",33760,985.635.081,985.635.203,,c2cea353-aa4e-44ea-a90b-e994c2885c83,03,33,33017,True,2026-01-28T12:30:51.803194,transform_notarios.py
c0acf01b-bc38-422d-b416-57d5419d6f58,330194021,"Avenida Asturias, 30 1 Bj (Edif. Las Palmeras)",33320,985.856.267,985.856.267,,8f7c9d94-414c-46ab-9336-785917e39344,03,33,33019,True,2026-01-28T12:30:51.803194,transform_notarios.py
c884fc79-21c6-4b83-a6cb-4998d4a3088c,330215026,"Calle Juan Antonio Bravo, número 2 Planta 1 Puerta D",33150,985.590.778,984.337.514,,481d74ce-2818-406f-bfc4-2583da3f9b66,03,33,33021,True,2026-01-28T12:30:51.803194,transform_notarios.py
19fbb69a-1c8f-48e5-882a-b3c68ade3565,330241017,"Plaza 6 de Agosto, número 9",33206,985.359.442,985.344.266,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
6aa7ffab-48f0-4cde-96fa-ba8f6144ee0a,330241019,"Calle Santa Lucía, número 19 Planta 1",33205,985.174.125,985.344.385,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
6b4189e2-0721-44c6-aaa4-fe10f8f7991d,330241024,"Calle Alvarez Garaya, número 12 Pl 1",33206,985.319.225,985.170.228,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
778ac2a1-fdd6-455f-92c0-835531de4e9b,330241016,"Calle Perú, número 15 Entresuelo A-B (La Calzada)",33213,985.309.569,985.324.590,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
c1d85c7a-5ed0-4d2f-a868-040a97a16974,330241033,"Calle Instituto, número 17 Entresuelo",33201,984.846.984,984.846.985,montserrat@notarialacamara.es,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
466d5e6a-252a-4d93-b074-bce27e0bee35,330241020,"Calle Santa Lucía, número 19 Pl 1",33206,985.174.125,985.344.385,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
41cd6a83-2501-4e33-91f5-4dcf55da2477,330241013,"Plaza del Instituto, número 3 Pl 1",33201,985.345.761,985.343.200,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
e0536d0d-de0c-429c-a7b0-306fc4abfb60,330241012,"Calle Begoña, número 28 Bajo",33201,985.349.803,985.340.275,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
2ff39f85-41bb-4b37-885b-72eb0cd20b68,330241034,"Calle Alvarez Garaya, número 1 Pl 2",33206,985.340.440,985.346.074,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
d1551fd3-4072-4593-bde0-171800a9c1e2,330241018,"Calle Cabrales, número 35 Planta 1",33201,984.244.333,984.244.337,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
e447f09c-b05f-4d31-a009-2c3d5e2ab4ce,330241032,"Calle Marqués de San Esteban, número 14 Planta 1",33206,985.358.640,985.349.045,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
e0032409-c2a9-4cd4-8bc4-d0ef128ee1a8,330241015,"Calle Begoña, número 42 Planta 1 Puerta A",33209,984.993.129,,,5b00dcb5-4d63-4788-bd01-2fa09be25397,03,33,33024,True,2026-01-28T12:30:51.803194,transform_notarios.py
dff68917-96b4-4a48-aba0-6398a8f65dfe,330267024,"Calle Tras los Horreos, número 11 Pl 1",33820,985.750.177,985.753.137,,bf81e96b-56a5-404e-86e6-a0c93cd2a670,03,33,33026,True,2026-01-28T12:30:51.803194,transform_notarios.py
212a5032-2849-4b91-8143-cc025f78519d,330313031,"Calle Melquiades Alvarez, número 9 (La Felguera)",33930,985.699.236,985.674.393,,c29b090a-3510-4450-9a37-ea6ab988a963,03,33,33031,True,2026-01-28T12:30:51.803194,transform_notarios.py
d95f490d-ee38-4f0f-8359-89598fcc803d,330313011,"Calle Dorado, número 23 Pl 1 (Sama de Langreo)",33900,985.676.263,985.678.849,,c29b090a-3510-4450-9a37-ea6ab988a963,03,33,33031,True,2026-01-28T12:30:51.803194,transform_notarios.py
f6e0055a-f1e2-46ee-8fc4-ff8dc0ab8aaf,330328029,"Calle Libertad, número 85 Bajo",33980,985.600.175,985.610.998,,f13b766f-dee0-44ef-9379-4cf8d15c14b4,03,33,33032,True,2026-01-28T12:30:51.803194,transform_notarios.py
d96ca1f4-7a5b-48fc-a119-1db513bcdde6,330334032,"Calle Luis Menéndez Pidal, número 6 Planta 1 (Pola de Lena)",33630,985.490.272,985.490.772,,c503788b-202f-462c-9936-845bed3434be,03,33,33033,True,2026-01-28T12:30:51.803194,transform_notarios.py
496b97ee-9dca-49b6-bc7c-accc5a67f667,330352053,"Avenida Prudencio González, número 6 Pl 1 A",33424,985.770.968,985.772.103,,08408675-83e4-4c3c-9255-040f915db7e3,03,33,33035,True,2026-01-28T12:30:51.803194,transform_notarios.py
eff9e2e3-d17f-4b04-97e3-35ec3d6b8f12,330365042,"Avenida La Vega de Santiago, número 29 Pl 3 A (Posada de Llanes)",33594,985.408.019,985.408.019,,6d287a80-3f0e-4a40-8b55-6744783037af,03,33,33036,True,2026-01-28T12:30:51.813554,transform_notarios.py
fd9e5b0b-c9c8-47a2-87f2-247a4f1a150c,330365011,"Calle Hermanos Saro, número 11 Bajo",33500,985.402.672,985.402.672,,6d287a80-3f0e-4a40-8b55-6744783037af,03,33,33036,True,2026-01-28T12:30:51.813554,transform_notarios.py
215bef0d-77b8-4cd7-ad7a-9643ab1ba463,330365040,"Calle Celso Amieva, número 20 Bajo Puerta C (LLANES)",33500,984.207.803,,notaria@notariadesolas.com,6d287a80-3f0e-4a40-8b55-6744783037af,03,33,33036,True,2026-01-28T12:30:51.813554,transform_notarios.py
260a8136-11f3-4c97-a19c-594bec4813bc,330371011,"Calle Doce de Octubre, número 46 Bajo",33600,984.015.849,984.015.848,jlmeana@correonotarial.org,51c12dcd-18b8-43fd-9a20-d255af6f1ea1,03,33,33037,True,2026-01-28T12:30:51.813554,transform_notarios.py
823c301d-9c98-4dac-a0a9-4b522f6ff86c,330371044,"Calle c/Martínez de Vega, número 2 Planta 1 Puerta C",33600,985.465.203,985.456.561,,51c12dcd-18b8-43fd-9a20-d255af6f1ea1,03,33,33037,True,2026-01-28T12:30:51.813554,transform_notarios.py
d283626f-ad92-4453-8140-76e99db7d069,330404010,"Calle Luis Armiñan, 24 26 1 AB (Edif.Pasarela)",33520,985.717.340,985.717.414,,da2b2dc6-9ee3-4190-805b-935b6bd04d2c,03,33,33040,True,2026-01-28T12:30:51.813554,transform_notarios.py
44ceefe7-40f6-45c8-af54-1b9c1f51c67b,330411037,"Calle Manuel Isidro Méndez, número 1 Pl 1 E",33710,985.630.136,985.473.470,,73891dc9-a32c-4991-9fb9-de1c4197723b,03,33,33041,True,2026-01-28T12:30:51.813554,transform_notarios.py
ec5f6e79-1e5e-4ffb-a877-53b830a0143c,330447049,"Avenida Galicia, número 10 Pl 1 Izd",33005,985.277.569,985.233.126,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
e6cf2e0f-d147-40be-ab22-3825d381005a,330447013,"Calle Pelayo, número 7 Planta 1 Puerta C",33003,985.090.985,984.340.025,jesusgarcia@notariado.org,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
3e6d38bf-d861-4d44-b157-bef5f73b1646,330447056,"Calle Uria, número 20 Planta 1",33003,985.225.060,,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
c1f9f4b2-252e-418c-867a-e4ad3b95ee2a,330447014,"Calle Pelayo, número 7 Planta 1 Puerta C",33003,985.090.985,984.340.025,cherrero@correonotarial.org,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
b701ea89-d50e-4c97-bef6-b8930c6b1668,330447012,"Calle Doctor Casal, número 4 Pl 1",33001,985.224.596,985.227.829,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
e885ab23-da1c-473f-9404-e93f62ed90f0,330447045,"Calle Gil de Jaz, número 2 Pl 1 (Esquina Uria)",33004,984.549.985,984.549.986,oviedonotaria@gmail.com,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
80af7578-ee30-4e89-b7f7-3a67017fa7d5,330447047,"Calle Marqués de Pidal, número 9 Pl 1",33004,984.295.474,984.295.478,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
f5682213-9777-4ad9-991b-c6b0fbfbea7c,330447051,"Calle Uria, número 16 Pl 1 Izq",33003,984.280.076,984.280.157,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
1f45f034-abd0-409d-a57c-70766f2428b9,330447052,"Plaza América, número 2 Pl 1",33005,985.251.725,985.271.659,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
36a0f03e-c742-45ee-8cd3-c24e8efcacc2,330447011,"Calle Marqués de la Vega de Anzo, número 1",33007,985.208.351,985.208.975,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
48581c14-4dcb-4dea-8f85-a69a78f6b5aa,330447015,"Avenida de Galicia, número 19 Pl 1",33005,984.481.616,984.481.616,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
d4d12afb-2754-4ad5-8403-a822ed8ac1ff,330447050,"Calle Toreno, número 1 Pl 1",33004,984.081.777,984.081.778,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
4eb89f08-f05f-4862-880b-bc3dfedd3e5f,330447055,"Calle Fruela, número 18 Pl 1 D",33007,985.217.938,985.224.204,,6179b883-99a8-4497-b3d1-7f94ab8591c2,03,33,33044,True,2026-01-28T12:30:51.813554,transform_notarios.py
6a2087dd-d61d-46b8-97f0-05c3ab0d4236,330498009,"Plaza Ayuntamiento, número 2 Planta 1 Puerta A",33530,985.607.470,985.710.082,,30449a56-3efd-4a43-9065-1c77aef2345f,03,33,33049,True,2026-01-28T12:30:51.813554,transform_notarios.py
8f7d4905-3a52-4cdf-bb13-72c6091214a0,330518027,"Calle Las Huertas, número 6 Bajo",33120,985.820.234,985.822.758,,0242ad01-ea68-4c7d-9a80-b1698fdcf36c,03,33,33051,True,2026-01-28T12:30:51.813554,transform_notarios.py
d9e4047d-b031-4cb2-8a1f-bc1854561ffa,330560011,"Calle López Muñiz, número 10 Pl 1",33560,985.860.215,985.861.313,jlfernandez@correonotarial.org,f5570791-c1d3-43e6-8f49-9681ede4262c,03,33,33056,True,2026-01-28T12:30:51.813554,transform_notarios.py
e7341180-27c6-476a-a9ce-e959ec3862fa,330595028,"Calle San Roque, número 7 Bajo",33860,985.830.244,985.830.244,,eaf66b07-90b4-4023-9569-8ea9ad478849,03,33,33059,True,2026-01-28T12:30:51.813554,transform_notarios.py
bf70bfe4-411c-4c5c-828e-703258e207ed,330609032,"Avenida de Oviedo, número 8 Bajo",33940,985.654.441,985.660.795,,28d4939e-5f32-4b20-9794-7921562ac046,03,33,33060,True,2026-01-28T12:30:51.813554,transform_notarios.py
38b04730-54ec-4609-98c1-9632dffd2532,330668056,"Calle Celleruelo, número 4 Bajo",33510,984.848.474,,,b75cf20e-40a1-48bc-b0ae-ea6ed73dbb21,03,33,33066,True,2026-01-28T12:30:51.813554,transform_notarios.py
a49fe78f-3c20-4904-b340-1f01191d4167,330668011,"Calle Ildefonso Sánchez del Río, número 2 Bajo",33510,984.091.167,984.091.168,,b75cf20e-40a1-48bc-b0ae-ea6ed73dbb21,03,33,33066,True,2026-01-28T12:30:51.813554,transform_notarios.py
17bcea29-26c9-40fb-bead-cba869e646d3,330668055,"Pasaje del Parque, número 23 (Siero - Lugones)",33420,985.269.321,985.980.862,,b75cf20e-40a1-48bc-b0ae-ea6ed73dbb21,03,33,33066,True,2026-01-28T12:30:51.813554,transform_notarios.py
7ab1759e-507d-43b2-847d-fe975490b0b2,330735007,"Calle Eugenia Astur, número 25 Pl 1 C",33870,985.800.066,985.800.915,,c8eedc42-3037-42e6-ad46-c8d680d38d18,03,33,33073,True,2026-01-28T12:30:51.813554,transform_notarios.py
5aa2fe50-a929-45c7-8140-6f46e48cd332,330349034,"Paseo García Prieto, número 12 Planta 2 Puerta A (Luarca)",33700,985.640.368,985.641.539,,58917e25-cc23-432a-a247-ac24354e402c,03,33,33034,True,2026-01-28T12:30:51.813554,transform_notarios.py
2be7390e-7903-4e10-a3d8-c79c010d0f2a,330740039,"Calle Palacio, número 13 Bajo",33770,984.848.024,,contacto@notariacg.com,fb77c21e-3d3c-4195-a491-5815de427501,03,33,33074,True,2026-01-28T12:30:51.813554,transform_notarios.py
f0325f2f-9422-4734-8e12-df57ac3147d9,330766022,"Calle Álvarez Miranda, número 5 Bajo",33300,985.890.537,985.892.185,,aee7947e-4425-4afb-8940-3656e37689b8,03,33,33076,True,2026-01-28T12:30:51.813554,transform_notarios.py
4b5a28dc-6772-464e-9fae-b1479ebabca7,330766023,"Plaza del Ayuntamiento, número 2 Bajo",33300,984.070.103,984.090.490,,aee7947e-4425-4afb-8940-3656e37689b8,03,33,33076,True,2026-01-28T12:30:51.813554,transform_notarios.py
e17bcd45-49a1-4860-8228-ee29fa76c229,060068010,"Avenida Aurelio Cabrera, número 2",06510,924.400.311,924.400.311,,67d7f2b7-6d45-4da0-b2c0-1fc08eb0fcd4,11,06,06006,True,2026-01-28T12:30:51.813554,transform_notarios.py
3cfc8a0e-9713-4a18-8ff9-6c989be13cb8,060107032,"Calle Pilar, número 1 C",06171,924.483.239,924.483.239,,eb186acc-95b9-4793-98c2-e60627d4d6c4,11,06,06010,True,2026-01-28T12:30:51.813554,transform_notarios.py
db878939-9fc4-4c5f-8e0e-2260cf9ddea7,060114002,"Plaza de la Constitución, número 5 Planta 1 Puerta A",06200,924.670.409,924.677.361,,2c5bdc69-1bcd-49a9-a41b-61487ad3faaa,11,06,06011,True,2026-01-28T12:30:51.813554,transform_notarios.py
ae297131-0e38-4571-a3a7-4edcaaeefb5f,060114011,"Calle San José, número 15",06200,924.670.266,924.677.559,,2c5bdc69-1bcd-49a9-a41b-61487ad3faaa,11,06,06011,True,2026-01-28T12:30:51.813554,transform_notarios.py
9aa33375-85a6-4469-a2a1-e117e6ed48ac,060140025,"Avenida de Extremadura, número 5",06920,924.890.159,924.892.379,percarde@notariado.org,7b986f37-c47a-44ef-944e-7816ad99c03f,11,06,06014,True,2026-01-28T12:30:51.813554,transform_notarios.py
dfe51821-7ce8-4388-8d26-42acc9c61ee2,060153025,"Avenida Santa Marina, número 1 Bajo Puerta 3",06005,924.090.659,924.090.660,balonso@correonotarial.org,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
05bed7f0-2396-43fc-8565-3fdd605ecc5b,060153008,"Calle Bartolomé José Gallardo, número 1 Pl 1",06001,924.910.461,924.950.057,mjdcastillo@notariado.org,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
3ec21696-e36b-49df-ad2d-a54091680366,060153007,"Calle Obispo San Juan de Ribera, número 15 Pl 1 D",06002,924.223.199,924.256.406,,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
726964f0-9bab-476e-8c84-8142741b3e02,060153023,"Calle Eladio Salinero de los Santos, número 1 B Pl 1",06011,924.229.130,924.255.858,jlnogales@despacho.notariado.org,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
b1e7d1ae-ff07-4e6b-95da-827ce71c0b77,060153021,"Calle Manuel Fernández Mejías, número 1",06002,924.244.482,924.238.189,asanabria@notariado.org,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
5fcc0507-321b-417d-87e7-14f2e2cbdcf4,060153024,"Avenida Santa Marina, número 1 Bajo Puerta 3",06005,924.090.659,924.090.660,mrsolo@notariado.org,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
cc3cc590-1fd4-49ec-b8ba-076a6de77b86,060153022,"Calle Eladio Salinero de los Santos, número 1 Bajo",06011,924.229.130,924.255.858,,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
201b2911-fa21-4531-a581-f87fe49bfab2,060153012,"Avenida Pardaleras, número 2 Pl 1",06003,924.243.954,924.239.264,,a6754268-febd-455b-9213-03fdf4bed06c,11,06,06015,True,2026-01-28T12:30:51.813554,transform_notarios.py
998471f7-b368-45f7-a43e-362570b64d7b,060166023,"Calle Monte, número 29 Pl 1",06160,924.736.869,924.736.409,,e34b6b9b-0636-4cf4-90f1-4121ecd89adb,11,06,06016,True,2026-01-28T12:30:51.813554,transform_notarios.py
a584103a-e13a-4b5d-a70a-1c2f24852bca,060191026,"Calle Hernán Cortés, número 14",06930,924.894.297,924.894.297,,83aae403-1b9d-4d9c-b3d7-48b3eaab48f9,11,06,06019,True,2026-01-28T12:30:51.813554,transform_notarios.py
197032f7-43d3-4e5d-bcb1-b2371b7e6d10,060233013,"Avenida Nuestra Señora de Belén, número 10 Bajo",06600,924.471.720,924.600.094,bchoza@notariado.org,fb0a318c-2b86-427c-b0cf-efe1935c7cbe,11,06,06023,True,2026-01-28T12:30:51.813554,transform_notarios.py
7c32ed22-0947-4fd6-9af4-24402861267b,060286035,"Calle Pocillo, número 7",06460,924.831.012,924.831.815,,df8d4eb8-2320-4f18-8c87-c89f4b20cad4,11,06,06028,True,2026-01-28T12:30:51.813554,transform_notarios.py
f3c13cde-1d85-42d1-9d1c-4b4eac5b4bd2,060362012,"Calle Santa Ana, número 57",06420,924.760.707,924.760.707,,a22d8425-e7c6-40da-b357-ecf74f50c55d,11,06,06036,True,2026-01-28T12:30:51.813554,transform_notarios.py
cf4fa0fb-01ba-4268-b0c2-1dd9a941f63a,060444015,"Calle Groizard, número 12 Pl 1",06400,924.811.323,,gerardoholgado@notariado.org,00941d34-9aca-4fd4-b20c-194395bd3366,11,06,06044,True,2026-01-28T12:30:51.813554,transform_notarios.py
11d2a8d8-c6fa-4018-9346-8540d3adf34d,060444012,"Calle Groizard, número 10 Pl 1 A",06400,924.810.202,924.811.727,,00941d34-9aca-4fd4-b20c-194395bd3366,11,06,06044,True,2026-01-28T12:30:51.813554,transform_notarios.py
cf125526-72f6-4cf6-a945-65122537eb84,060508018,"Calleja Ancas, número 5",06340,924.700.155,924.720.088,,70290a9c-2406-4216-9df7-ad5f74666a87,11,06,06050,True,2026-01-28T12:30:51.813554,transform_notarios.py
2f29fe2d-4cfb-49ed-8466-3b1292eff1bc,060520037,"Calle Isabel la Católica, número 8",06240,924.500.029,924.501.226,tmoninod@notariado.org,0ea80fc3-534c-4a46-8921-b7e0ed852c94,11,06,06052,True,2026-01-28T12:30:51.813554,transform_notarios.py
d878fe77-86cb-42ad-8f22-7914fb57796f,060541038,"Calle Los Molinos, número 16",06360,924.530.435,924.531.326,notaria@garciamorlesin.com,78fd8a23-fe98-40e3-80fa-3381c8e997e3,11,06,06054,True,2026-01-28T12:30:51.813554,transform_notarios.py
94f5742f-f040-440d-8afe-85451a18d397,060606017,"Calle Luis Chamizo, número 41 Pl 1",06470,924.350.432,924.351.940,vmjimenez@notariado.org,470b90cf-915a-4150-bdc3-a60c88cec17c,11,06,06060,True,2026-01-28T12:30:51.813554,transform_notarios.py
646ea2e0-7a1f-40d0-9126-466b7b49d080,060634020,"Calle Concordia, número 15",06670,924.650.230,924.642.630,lpsanchez@notariado.org,2949339b-b4a6-4bdf-8a27-16c52abda567,11,06,06063,True,2026-01-28T12:30:51.813554,transform_notarios.py
38598f73-10e5-4e42-b322-d9d328f32b22,060690003,"Calle Juan Carlos I, número 4",06228,924.533.536,924.533.536,mesaucedo@notariado.org,11e0bcec-dc64-49a7-9acb-b79401c1ed14,11,06,06069,True,2026-01-28T12:30:51.813554,transform_notarios.py
66307598-935a-4907-85cf-a5cabc323db4,060704022,"Carretera De Villanueva, número 40",06380,924.751.872,924.750.706,olivia@notariado.org,0af62e45-db34-4aa6-83ca-f0bb8ddcdd94,11,06,06070,True,2026-01-28T12:30:51.813554,transform_notarios.py
b7cc6fa1-ecea-41b1-9c09-f3b7995d4cc9,060747024,"Avenida Jesús de Nazaret, número 36",06900,924.873.815,924.873.932,,e7047733-28db-49d7-a5f0-da9e097a6cea,11,06,06074,True,2026-01-28T12:30:51.813554,transform_notarios.py
5869117f-934f-40c4-a558-816195d230b1,060858039,"Paseo Extremadura, número 156 Planta 1 Puerta Izq",06260,924.516.203,924.517.260,,020d9058-9823-4810-9a8e-76b2aa00e4d3,11,06,06085,True,2026-01-28T12:30:51.813554,transform_notarios.py
9a681a5c-f043-4ad5-95c1-6a0f60e216bd,060883030,"Calle Eduardo Núñez, número 2",06480,607.686.720,924.454.807,,fbae3bc1-cba5-4479-bf2f-a01f0265d75a,11,06,06088,True,2026-01-28T12:30:51.813554,transform_notarios.py
76e40c4e-3297-4d6f-8b50-9c2a030a2dd1,060883013,"Calle Eduardo Núñez, número 4",06480,924.453.000,924.453.000,,fbae3bc1-cba5-4479-bf2f-a01f0265d75a,11,06,06088,True,2026-01-28T12:30:51.817323,transform_notarios.py
6ed234c5-b0ee-425a-913e-d915038bdb7b,060830028,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,gfernandez@notariaromeroleal24.com,a64324e5-97d5-4710-9e01-1dea2a9aee88,11,06,06083,True,2026-01-28T12:30:51.817323,transform_notarios.py
a9b2907d-0e28-4583-af78-ccfc4d95e340,060830027,"Calle Los Maestros, número 2 Pl 1 E",06800,924.388.734,924.387.584,,a64324e5-97d5-4710-9e01-1dea2a9aee88,11,06,06083,True,2026-01-28T12:30:51.817323,transform_notarios.py
31625d3c-8496-4470-9b8d-976431b75732,060830012,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,,a64324e5-97d5-4710-9e01-1dea2a9aee88,11,06,06083,True,2026-01-28T12:30:51.817323,transform_notarios.py
07a7f5be-a36b-4084-87d0-986a25f67bfb,060830029,"Calle Romero Leal, número 24",06800,924.317.761,924.317.607,franciscoigartua@notariaromeroleal24.com,a64324e5-97d5-4710-9e01-1dea2a9aee88,11,06,06083,True,2026-01-28T12:30:51.817323,transform_notarios.py
71a9a847-e959-4bee-bd42-fbae7086eb9f,060956031,"Calle Reyes Católicos, número 7 Bajo",06100,924.590.010,924.490.132,mrsolo@notariado.org,ca913b79-00ca-4469-ba7d-b1132870d7f0,11,06,06095,True,2026-01-28T12:30:51.817323,transform_notarios.py
d8befb00-4df7-40b8-b3e8-103e85606bec,061020021,"Calle Ruiz de la Serna, número 1 Pl 1 B",06630,924.620.376,924.620.295,info@beatrizmoya.es,03ac3c56-0b3a-4847-bace-bd169c37696c,11,06,06102,True,2026-01-28T12:30:51.817323,transform_notarios.py
961c594f-7d97-4a0d-9105-554d74f1587f,061232011,"Pasaje de los Artesanos, número 1 Pl 1 A",06500,924.410.039,924.413.047,jmadridejos@notariado.org,cbadc46c-d744-48d7-9001-21ed898cf5c5,11,06,06123,True,2026-01-28T12:30:51.817323,transform_notarios.py
500687ae-e421-4b2d-9e1f-c9d36a782f65,061211004,"Calle Francisco Coca Pastor, 17 B",06150,924.690.277,924.681.427,,7a7d9bb1-a584-4e61-8948-e4333f800b03,11,06,06121,True,2026-01-28T12:30:51.817323,transform_notarios.py
a268ad61-c72c-4585-9a78-cf498276f1e7,061226040,"Calle Francisco Murillo de la Calzada, número 66",06230,924.544.192,924.571.642,,40db8ffc-0e54-4f06-904a-9745f6012f93,11,06,06122,True,2026-01-28T12:30:51.817323,transform_notarios.py
70c19e17-6025-4925-85ff-1a21c136a88e,061247019,"Calle José Pérez Jiménez, número 6",06270,924.703.010,924.703.056,,2e178651-0c06-4190-a4fa-54c88352c828,11,06,06124,True,2026-01-28T12:30:51.817323,transform_notarios.py
f2faf0d7-4445-41c3-a605-da4c012b4958,061494005,"Calle Colón, número 10 Bajo",06220,924.525.605,924.527.816,,526acff7-b913-48f6-ae19-a36ae594d2f1,11,06,06149,True,2026-01-28T12:30:51.817323,transform_notarios.py
6bb202b7-3751-4fcb-b5cd-42ea7b60aece,061535033,"Calle Espronceda, número 9 Bajo",06700,924.843.377,924.847.012,,daff8f8c-ca6d-4547-8a60-cdd88f5be046,11,06,06153,True,2026-01-28T12:30:51.817323,transform_notarios.py
